timestamp,north_solar_capacity_kw_per_kw,east_solar_capacity_kw_per_kw,south_solar_capacity_kw_per_kw,west_solar_capacity_kw_per_kw
2022-01-01 00:00:00+00:00,0.6406339550436615,0.7594630483977084,0.5650270310795299,0.38712759276419095
2022-01-01 01:00:00+00:00,0.6850777233120146,0.7242312342214949,0.5787637452843424,0.5288292229409755
2022-01-01 02:00:00+00:00,0.6966743241658376,0.6710531231560783,0.5831360972154821,0.61158899026697
2022-01-01 03:00:00+00:00,0.6650720671344663,0.58121071877777,0.5598640305535684,0.6456390917812765
2022-01-01 04:00:00+00:00,0.5984525394574828,0.4770854111088036,0.5189788980456106,0.6338007757653953
2022-01-01 05:00:00+00:00,0.5123180778828766,0.33188782983016313,0.4605821559086139,0.6104967146382303
2022-01-01 06:00:00+00:00,0.3853922201338996,0.1741728249869857,0.38249225651643126,0.5491909319510856
2022-01-01 07:00:00+00:00,0.21787075823766527,0.12241951838317879,0.26179621634233313,0.38696475187536733
2022-01-01 08:00:00+00:00,0.07059980867928942,0.06001450869889592,0.12691424299031,0.1957375317638029
2022-01-01 09:00:00+00:00,0.0013430656627534164,0.0013430656627534164,0.00632038305739687,0.011808242907295562
2022-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-01 20:00:00+00:00,0.04023927057914882,0.6012484889200805,0.334039319396511,0.04023927057914882
2022-01-01 21:00:00+00:00,0.1381973849716212,0.7183989810784323,0.4207559638365607,0.0646322225963206
2022-01-01 22:00:00+00:00,0.3794811877454654,0.7888184574155029,0.48882260882540735,0.07947039436497194
2022-01-01 23:00:00+00:00,0.5473816488603549,0.7983876974326987,0.535154562420059,0.16210296340003408
2022-01-02 00:00:00+00:00,0.6503505844166991,0.7854977055220583,0.5645600472686059,0.3638086741757194
2022-01-02 01:00:00+00:00,0.7033413224116516,0.7498150607408335,0.5742500692559329,0.5124177224261506
2022-01-02 02:00:00+00:00,0.7109790582041562,0.6799886089490811,0.5684156481183276,0.604448077106222
2022-01-02 03:00:00+00:00,0.6867879621903397,0.5787123494632935,0.5490391723132375,0.6613826641335991
2022-01-02 04:00:00+00:00,0.6293575640462755,0.45278687612160473,0.5144823112444672,0.6759342428395236
2022-01-02 05:00:00+00:00,0.5325680670216849,0.2905362128385923,0.46392891804485575,0.6526515503276377
2022-01-02 06:00:00+00:00,0.40004309576408237,0.1153038603782306,0.3948463689047548,0.603837246125506
2022-01-02 07:00:00+00:00,0.22653794660647036,0.054811109655054854,0.3009807198495661,0.5056428289827539
2022-01-02 08:00:00+00:00,0.05564634687756796,0.03275101288701736,0.17238184724412564,0.31062003572146213
2022-01-02 09:00:00+00:00,0.0,0.0,0.020129597383644976,0.04447646078395231
2022-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-02 20:00:00+00:00,0.03736975706927285,0.5694289152031873,0.31197178425879263,0.03736975706927285
2022-01-02 21:00:00+00:00,0.13068538727595932,0.6938615087926622,0.40070676130947164,0.0625047245770374
2022-01-02 22:00:00+00:00,0.36774967343579706,0.7812747038351704,0.47545692853765614,0.07808684191741105
2022-01-02 23:00:00+00:00,0.5417172023905206,0.8043619419379991,0.5288187252160956,0.15792602552767387
2022-01-03 00:00:00+00:00,0.6517053860398638,0.7957594153241341,0.5624960163964162,0.3588404761824332
2022-01-03 01:00:00+00:00,0.7148127666516252,0.7660395682468211,0.5771149793062129,0.51255420683734
2022-01-03 02:00:00+00:00,0.6797125712584451,0.6479100784993157,0.5368972375595796,0.5715913727425839
2022-01-03 03:00:00+00:00,0.5982792325184846,0.5110469427600598,0.4874903840172383,0.5759959124006145
2022-01-03 04:00:00+00:00,0.5779007796372326,0.4202990892766272,0.47257145730633365,0.6224608396226774
2022-01-03 05:00:00+00:00,0.47721901253088084,0.27945880988029126,0.41757938079743695,0.5865210140318855
2022-01-03 06:00:00+00:00,0.33027332435912815,0.12984261520494408,0.3253024839790171,0.4916574681572553
2022-01-03 07:00:00+00:00,0.19324752636647274,0.06714408278940537,0.24816107486892416,0.41213018515378386
2022-01-03 08:00:00+00:00,0.05241365394505747,0.03790464058227361,0.1245406840854048,0.2148553677122806
2022-01-03 09:00:00+00:00,0.0,0.0,0.00357530080168383,0.011938276474064138
2022-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-03 20:00:00+00:00,0.04944959193983089,0.16668041038883974,0.10574866092264493,0.04944959193983089
2022-01-03 21:00:00+00:00,0.16409083752557788,0.4632751899850753,0.29965587462796894,0.13195843322915948
2022-01-03 22:00:00+00:00,0.28524215136076275,0.4240198591498858,0.31799906862006916,0.2039839266015522
2022-01-03 23:00:00+00:00,0.46131193590112096,0.6051376821502591,0.4544755581671645,0.27760456003237555
2022-01-04 00:00:00+00:00,0.5618397257208114,0.6510398413124633,0.5098996205993699,0.39815231522596717
2022-01-04 01:00:00+00:00,0.5865653449694299,0.6174645142210222,0.5080568178822036,0.4730048721588518
2022-01-04 02:00:00+00:00,0.5543309040171398,0.5349355236040148,0.46805409784710117,0.4883951546979087
2022-01-04 03:00:00+00:00,0.591046696253419,0.5077011915110018,0.4839460933555392,0.5692052192116374
2022-01-04 04:00:00+00:00,0.5820624321743487,0.4233933590429709,0.4758525446112795,0.6238408276598013
2022-01-04 05:00:00+00:00,0.4925037343576586,0.27538771994259453,0.4272127508328903,0.6042547134948103
2022-01-04 06:00:00+00:00,0.2893131516860359,0.1350327075958324,0.2845688817048086,0.415037034488163
2022-01-04 07:00:00+00:00,0.1778547334237941,0.06629128320473558,0.22501074912388605,0.36949051339718725
2022-01-04 08:00:00+00:00,0.054244103397474736,0.034088859861662074,0.15044343613992306,0.2695938825662615
2022-01-04 09:00:00+00:00,0.0,0.0,0.017283784297852673,0.039815582177119446
2022-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-04 20:00:00+00:00,0.041207326090499194,0.5676256245770365,0.31002662389997687,0.041207326090499194
2022-01-04 21:00:00+00:00,0.13316096069042035,0.709756930694532,0.40931387650300954,0.06591144027934524
2022-01-04 22:00:00+00:00,0.37275113900729023,0.7788205387664064,0.47880197632664934,0.08601420882378218
2022-01-04 23:00:00+00:00,0.5448060811865842,0.7983235629953723,0.5308783881738578,0.1597778692105608
2022-01-05 00:00:00+00:00,0.628437883526306,0.7612094257867078,0.5443337981693244,0.3530654344221889
2022-01-05 01:00:00+00:00,0.6812034359507262,0.7268820715886397,0.5565964413318045,0.4983031868650617
2022-01-05 02:00:00+00:00,0.6765867168746096,0.648747760730213,0.5477322347095848,0.5785714851188329
2022-01-05 03:00:00+00:00,0.6970833455788932,0.5849827237409867,0.5508388534509304,0.6671816458096422
2022-01-05 04:00:00+00:00,0.551517501259815,0.396407801151672,0.44580135623931866,0.5931593197443268
2022-01-05 05:00:00+00:00,0.5006895053655713,0.275710488855059,0.43121429970482617,0.6175037120052987
2022-01-05 06:00:00+00:00,0.3884552816729093,0.119507001315908,0.37898365404293566,0.5873441370462086
2022-01-05 07:00:00+00:00,0.21092502990673886,0.06735364133511089,0.2690442378616157,0.44856157096822824
2022-01-05 08:00:00+00:00,0.057936091874671684,0.03409179539739032,0.1676321800678411,0.3043180219777776
2022-01-05 09:00:00+00:00,0.0,0.0,0.021442432300576336,0.04855638785805557
2022-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-05 20:00:00+00:00,0.0395793653093674,0.5667939647718051,0.30857001162451037,0.0395793653093674
2022-01-05 21:00:00+00:00,0.13079046939959393,0.6931566012840711,0.4004802929464041,0.06623360923962412
2022-01-05 22:00:00+00:00,0.35981130267533123,0.7453431281860693,0.46030216902182824,0.087444306784991
2022-01-05 23:00:00+00:00,0.5232840993834894,0.7534309269045927,0.5098819739148726,0.17042609879247705
2022-01-06 00:00:00+00:00,0.6248594377770403,0.7495452748566894,0.5420610239492871,0.3498500490155967
2022-01-06 01:00:00+00:00,0.6209497557453356,0.6611751010567153,0.511345300995113,0.4606121365185333
2022-01-06 02:00:00+00:00,0.4822487198928012,0.4653421592959935,0.4061951200495889,0.4236708986284926
2022-01-06 03:00:00+00:00,0.5498585643349645,0.47130620416396973,0.44743410080054563,0.5275251932509007
2022-01-06 04:00:00+00:00,0.5220100259764068,0.3796057912652617,0.4239260206215866,0.5592398318654943
2022-01-06 05:00:00+00:00,0.5164220120101298,0.28315195529648035,0.4440811532921464,0.6309728107104633
2022-01-06 06:00:00+00:00,0.3757043851905848,0.12717146548726088,0.3655234884831138,0.5566802462125945
2022-01-06 07:00:00+00:00,0.19394793239529695,0.05679190131078677,0.24764918586754525,0.4177350496223354
2022-01-06 08:00:00+00:00,0.05489499937878943,0.03260813540151161,0.15409325982289754,0.2795412524467456
2022-01-06 09:00:00+00:00,0.0,0.0,0.01670344066407146,0.039548754070879884
2022-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-06 20:00:00+00:00,0.03608152097985897,0.5448177037621429,0.2944311568669263,0.03608152097985897
2022-01-06 21:00:00+00:00,0.12319787648896026,0.663109017854668,0.3821987091377466,0.06231224346835633
2022-01-06 22:00:00+00:00,0.35216718809608755,0.7399951761024501,0.45317027972870333,0.0769635252099203
2022-01-06 23:00:00+00:00,0.514576658812278,0.750438886480572,0.4999457700299074,0.1494889990640999
2022-01-07 00:00:00+00:00,0.5587310974056257,0.6784373913295281,0.4827211799975474,0.3146407056093753
2022-01-07 01:00:00+00:00,0.6174870550616656,0.6618035260813111,0.49626533833604125,0.4405028769659554
2022-01-07 02:00:00+00:00,0.590952590781433,0.5656090528913845,0.4729532152895352,0.5004590072566373
2022-01-07 03:00:00+00:00,0.567279787750631,0.476813821385416,0.4481001441091406,0.5407495753371473
2022-01-07 04:00:00+00:00,0.5807707108075686,0.4179244279714622,0.4679576312740097,0.6211093888606105
2022-01-07 05:00:00+00:00,0.4030412192221895,0.23379895498962736,0.3476017863240875,0.493591488310781
2022-01-07 06:00:00+00:00,0.27313697471646087,0.12852653932874733,0.2659955164743412,0.38925100090516884
2022-01-07 07:00:00+00:00,0.17889610167048858,0.08211679718756958,0.2162649832006253,0.342871215926729
2022-01-07 08:00:00+00:00,0.05028587077644485,0.032609897405968986,0.1268165938239812,0.22742230624228618
2022-01-07 09:00:00+00:00,0.0,0.0,0.013232214028604404,0.031718413705221965
2022-01-07 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-07 20:00:00+00:00,0.03627572189138359,0.5193308384144869,0.27729925813104433,0.03627572189138359
2022-01-07 21:00:00+00:00,0.12500933205043285,0.6290122090703023,0.36164743870400473,0.07097007225233799
2022-01-07 22:00:00+00:00,0.34688710888066293,0.7296731168756464,0.444265541628436,0.08359816494151066
2022-01-07 23:00:00+00:00,0.5093886400806794,0.7512277303155195,0.49359952275823604,0.14119799829724888
2022-01-08 00:00:00+00:00,0.6089866567418599,0.7392162638382418,0.522675141520806,0.32905307215718266
2022-01-08 01:00:00+00:00,0.6591761734878367,0.7022347102996532,0.5384798679246077,0.4828698297743186
2022-01-08 02:00:00+00:00,0.6177067266312734,0.5920494982752607,0.49728961777063874,0.5251670928882439
2022-01-08 03:00:00+00:00,0.5655141127462551,0.499616211402793,0.47852430382108824,0.5451884733780289
2022-01-08 04:00:00+00:00,0.472984080299134,0.3917527484526046,0.41501210396221483,0.4946941280285135
2022-01-08 05:00:00+00:00,0.35124736044521765,0.27984795012382185,0.326607543554141,0.39244162638917746
2022-01-08 06:00:00+00:00,0.27034214688736175,0.16843614011964061,0.26453527517202596,0.3548711233373047
2022-01-08 07:00:00+00:00,0.10881899256819084,0.10319555917593759,0.11097737242808207,0.11892640744132009
2022-01-08 08:00:00+00:00,0.048359181459435706,0.04772404663232999,0.05101717357965983,0.054690680339711334
2022-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-08 20:00:00+00:00,0.06536389191751231,0.2388021514348961,0.14692187476532378,0.06536389191751231
2022-01-08 21:00:00+00:00,0.16128324255016413,0.4130617302674859,0.272927634656841,0.13730491089143257
2022-01-08 22:00:00+00:00,0.29895384668761144,0.47281492417316656,0.33923343424309,0.19661914676713504
2022-01-08 23:00:00+00:00,0.36226163865296074,0.4710817794488868,0.355512030464368,0.22730519740987337
2022-01-09 00:00:00+00:00,0.443641944109867,0.5139495550008184,0.4016008046510329,0.31658700018222347
2022-01-09 01:00:00+00:00,0.43316817565438254,0.45473454513790357,0.3781316779245604,0.3548409252158595
2022-01-09 02:00:00+00:00,0.5401672390431331,0.5259184372515089,0.4749074139046552,0.48951330923110936
2022-01-09 03:00:00+00:00,0.5593850321639164,0.501191056678235,0.48195442533826593,0.5408338471687443
2022-01-09 04:00:00+00:00,0.40316691339308713,0.3591591838614668,0.37130723355151346,0.4147967126381951
2022-01-09 05:00:00+00:00,0.26535713824802315,0.2405758393663123,0.25653258328657413,0.27991278905586625
2022-01-09 06:00:00+00:00,0.1411113122711935,0.13880332472898643,0.14095994592978986,0.14311977821343583
2022-01-09 07:00:00+00:00,0.06454147780883934,0.0630936913700554,0.0650767969188983,0.06712146311564912
2022-01-09 08:00:00+00:00,0.008126076623849303,0.008126076623849303,0.008126076623849303,0.008126076623849303
2022-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-09 20:00:00+00:00,0.0027456120439462587,0.0027456120439462587,0.0027456120439462587,0.0027456120439462587
2022-01-09 21:00:00+00:00,0.03691108242384848,0.03691108242384848,0.03691108242384848,0.03691108242384848
2022-01-09 22:00:00+00:00,0.05628191014370139,0.05628191014370139,0.05628191014370139,0.05628191014370139
2022-01-09 23:00:00+00:00,0.08844121250527413,0.08844121250527413,0.08844121250527413,0.08844121250527413
2022-01-10 00:00:00+00:00,0.13520823201476523,0.13527094220057378,0.13517242387506057,0.13510479613623264
2022-01-10 01:00:00+00:00,0.164648312803638,0.164730200336606,0.16444519040715153,0.16436252652488373
2022-01-10 02:00:00+00:00,0.18568330883636985,0.18549400553459952,0.18483563227626595,0.18502035346880263
2022-01-10 03:00:00+00:00,0.17890790772915913,0.17869370088081243,0.1786231732893837,0.1788356274861006
2022-01-10 04:00:00+00:00,0.1644574556236929,0.16414607210405385,0.16422869370908494,0.16453960694823144
2022-01-10 05:00:00+00:00,0.23062204674079956,0.2186106224954984,0.2262412985782788,0.2376623794723819
2022-01-10 06:00:00+00:00,0.10402900326569954,0.10237548134107488,0.10390848159111285,0.10545843969951947
2022-01-10 07:00:00+00:00,0.07202573780487723,0.07160932285564706,0.07217379317528537,0.07276043394533177
2022-01-10 08:00:00+00:00,0.02122415208517103,0.02122415208517103,0.02122415208517103,0.02122415208517103
2022-01-10 09:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-10 20:00:00+00:00,0.06378015291953756,0.24214508490530115,0.1461001557403444,0.06378015291953756
2022-01-10 21:00:00+00:00,0.17034749503941327,0.41144141380285804,0.27517897449698137,0.14859144621748166
2022-01-10 22:00:00+00:00,0.34740911522970197,0.6316483607837688,0.41345253950818606,0.17333967204676523
2022-01-10 23:00:00+00:00,0.38533765053696717,0.5870285382925364,0.3705751283482563,0.11929828982977289
2022-01-11 00:00:00+00:00,0.5708511546650018,0.6902867193023288,0.4941301640288861,0.33702628312271876
2022-01-11 01:00:00+00:00,0.5152308512725738,0.54249238605585,0.4435800168596117,0.4137745441442835
2022-01-11 02:00:00+00:00,0.39913450571353754,0.38864812005446897,0.3513654719258631,0.361839806254447
2022-01-11 03:00:00+00:00,0.48947717369617066,0.4281483556441964,0.40673215580603966,0.4684909225817505
2022-01-11 04:00:00+00:00,0.5280533687185807,0.40956939018584154,0.44103496058517155,0.55640097565084
2022-01-11 05:00:00+00:00,0.3128937728903147,0.23897168873115768,0.28571643165942257,0.3543228602309243
2022-01-11 06:00:00+00:00,0.24429114080291578,0.16179401151837303,0.2378012740769453,0.3121187072410854
2022-01-11 07:00:00+00:00,0.14474234136956585,0.10526789470498983,0.15811632325698088,0.21234187935984286
2022-01-11 08:00:00+00:00,0.05756745716783299,0.05004088478234052,0.0860492793644091,0.1272418014127057
2022-01-11 09:00:00+00:00,0.0,0.0,0.006975126449695535,0.017039049182703228
2022-01-11 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-11 20:00:00+00:00,0.037013541404010274,0.52091960558347,0.2704877736402807,0.037013541404010274
2022-01-11 21:00:00+00:00,0.11944144435798211,0.6477948465044209,0.36205384154183134,0.06743993345674967
2022-01-11 22:00:00+00:00,0.3325068668379883,0.6823196043153972,0.41448127306186766,0.11077952240711607
2022-01-11 23:00:00+00:00,0.525395774255041,0.7744685632207596,0.5048594270254391,0.1632011428470725
2022-01-12 00:00:00+00:00,0.5911848552279133,0.7155301051689786,0.5095041236788408,0.3436449488352998
2022-01-12 01:00:00+00:00,0.6829746214378666,0.7293067339840841,0.551125958177736,0.49421372131025904
2022-01-12 02:00:00+00:00,0.614633944754558,0.591648895966929,0.5066788915656953,0.5308225297860485
2022-01-12 03:00:00+00:00,0.3886146612453496,0.3529777144001535,0.3403295003632935,0.37594617136463543
2022-01-12 04:00:00+00:00,0.24171615124993845,0.227600417409667,0.23112555166594578,0.24519452514153844
2022-01-12 05:00:00+00:00,0.2613720198131477,0.2394946066422773,0.25308457395344053,0.273801075911078
2022-01-12 06:00:00+00:00,0.22987319750361535,0.162395053369728,0.22404945827850184,0.2852090967240036
2022-01-12 07:00:00+00:00,0.16308511609435225,0.08656435088908655,0.18766518837219906,0.28959940449355664
2022-01-12 08:00:00+00:00,0.05138026455298994,0.04002760584829743,0.09296157926593014,0.1539414379859414
2022-01-12 09:00:00+00:00,0.0,0.0,0.005785714379360503,0.018631143969080596
2022-01-12 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-12 20:00:00+00:00,0.0041305952712535595,0.005137686422294267,0.004579204507774793,0.0041305952712535595
2022-01-12 21:00:00+00:00,0.039381242358776485,0.04764767963354889,0.042799230735317294,0.03869462755596619
2022-01-12 22:00:00+00:00,0.06958551841480376,0.07171971103145984,0.07002957806931692,0.06845998775173089
2022-01-12 23:00:00+00:00,0.10859428903971063,0.11350626558774768,0.10821479434140494,0.10300503386005658
2022-01-13 00:00:00+00:00,0.14964074654021647,0.15784160822964483,0.1447260025459173,0.1358191700681345
2022-01-13 01:00:00+00:00,0.0825624136292448,0.08256800199301018,0.08254797210960042,0.0825423186849069
2022-01-13 02:00:00+00:00,0.1647705006109876,0.16444693948481384,0.16330647591882108,0.1636226230919967
2022-01-13 03:00:00+00:00,0.47016048239438474,0.4249135427760565,0.40830503858078576,0.4536480745331405
2022-01-13 04:00:00+00:00,0.4476889333730524,0.3444264757943345,0.3699427135537633,0.47121914098192946
2022-01-13 05:00:00+00:00,0.4838816893688874,0.27443770312307725,0.4061779398065166,0.588687969875965
2022-01-13 06:00:00+00:00,0.345976042576368,0.12030984173989029,0.32551195685627043,0.5156902082789276
2022-01-13 07:00:00+00:00,0.2059651606659394,0.060665509152253265,0.24991062366996508,0.4351630023528004
2022-01-13 08:00:00+00:00,0.06676772196452684,0.0409055623021919,0.15771081585550928,0.2898968437669021
2022-01-13 09:00:00+00:00,0.0,0.0,0.013329003919064317,0.03356976100326599
2022-01-13 10:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 11:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 12:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 13:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 15:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 16:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 17:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 18:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 19:00:00+00:00,0.0,0.0,0.0,0.0
2022-01-13 20:00:00+00:00,0.005509840576259479,0.005509840576259479,0.005509840576259479,0.005509840576259479
2022-01-13 21:00:00+00:00,0.04742445404840849,0.05042631349343867,0.048658208444154936,0.047179650138848166
2022-01-13 22:00:00+00:00,0.2096136103117126,0.2480179850985298,0.21753290270599784,0.18926062463051505
2022-01-13 23:00:00+00:00,0.42066694535132576,0.5417204682088375,0.41023101119646294,0.2707751255918775
2022-01-14 00:00:00+00:00,0.5001145665362089,0.5757755935450317,0.451799296696529,0.361707369566996
2022-01-14 01:00:00+00:00,0.6332933490230976,0.6699961509835143,0.5298808753130009,0.4879173034007523
2022-01-14 02:00:00+00:00,0.6054649357288997,0.5840084835173235,0.504998966879453,0.5272598647018476
